time,V
8407.86,1.42E-01
8408.37,1.42E-01
8408.88,1.42E-01
8409.39,1.42E-01
8409.9,1.42E-01
8410.41,1.42E-01
8410.92,1.42E-01
8411.43,1.42E-01
8411.94,1.42E-01
8412.45,1.42E-01
8412.96,1.42E-01
8413.47,1.42E-01
8413.98,1.42E-01
8414.49,1.42E-01
8415,1.41E-01
8415.51,1.41E-01
8416.02,1.41E-01
8416.53,1.41E-01
8417.04,1.41E-01
8417.55,1.41E-01
8418.06,1.41E-01
8418.57,1.41E-01
8419.08,1.41E-01
8419.59,1.41E-01
8420.1,1.41E-01
8420.61,1.41E-01
8421.12,1.41E-01
8421.63,1.41E-01
8422.14,1.41E-01
8422.65,1.41E-01
8423.16,1.41E-01
8423.67,1.41E-01
8424.18,1.41E-01
8424.69,1.41E-01
8425.2,1.41E-01
8425.71,1.41E-01
8426.22,1.41E-01
8426.73,1.41E-01
8427.24,1.41E-01
8427.75,1.41E-01
8428.26,1.41E-01
8428.77,1.41E-01
8429.28,1.41E-01
8429.79,1.41E-01
8430.3,1.41E-01
8430.81,1.41E-01
8431.32,1.41E-01
8431.83,1.41E-01
8432.34,1.41E-01
8432.85,1.41E-01
8433.36,1.41E-01
8433.87,1.41E-01
8434.38,1.41E-01
8434.89,1.41E-01
8435.4,1.41E-01
8435.91,1.41E-01
8436.42,1.41E-01
8436.93,1.41E-01
8437.44,1.41E-01
8437.95,1.41E-01
8438.46,1.41E-01
8438.97,1.41E-01
8439.48,1.41E-01
8439.99,1.41E-01
8440.5,1.41E-01
8441.01,1.41E-01
8441.52,1.41E-01
8442.03,1.41E-01
8442.54,1.41E-01
8443.05,1.41E-01
8443.56,1.41E-01
8444.07,1.41E-01
8444.58,1.41E-01
8445.09,1.41E-01
8445.6,1.41E-01
8446.11,1.41E-01
8446.62,1.41E-01
8447.13,1.41E-01
8447.64,1.41E-01
8448.15,1.41E-01
8448.66,1.41E-01
8449.17,1.41E-01
8449.68,1.41E-01
8450.19,1.41E-01
8450.7,1.41E-01
8451.21,1.41E-01
8451.72,1.41E-01
8452.23,1.41E-01
8452.74,1.41E-01
8453.25,1.41E-01
8453.76,1.41E-01
8454.27,1.41E-01
8454.78,1.41E-01
8455.29,1.41E-01
8455.8,1.41E-01
8456.31,1.41E-01
8456.82,1.41E-01
8457.33,1.41E-01
8457.84,1.41E-01
8458.35,1.41E-01
8458.86,1.41E-01
8459.37,1.41E-01
8459.88,1.41E-01
8460.39,1.41E-01
8460.9,1.41E-01
8461.41,1.41E-01
8461.92,1.41E-01
8462.43,1.41E-01
8462.94,1.41E-01
8463.45,1.41E-01
8463.96,1.41E-01
8464.47,1.41E-01
8464.98,1.41E-01
8465.49,1.41E-01
8466,1.41E-01
8466.51,1.41E-01
8467.02,1.41E-01
8467.53,1.41E-01
8468.04,1.41E-01
8468.55,1.41E-01
8469.06,1.41E-01
8469.57,1.41E-01
8470.08,1.41E-01
8470.59,1.41E-01
8471.1,1.41E-01
8471.61,1.41E-01
8472.12,1.41E-01
8472.63,1.41E-01
8473.14,1.41E-01
8473.65,1.41E-01
8474.16,1.41E-01
8474.67,1.41E-01
8475.18,1.41E-01
8475.69,1.41E-01
8476.2,1.41E-01
8476.71,1.41E-01
8477.22,1.41E-01
8477.73,1.41E-01
8478.24,1.41E-01
8478.75,1.41E-01
8479.26,1.41E-01
8479.77,1.41E-01
8480.28,1.41E-01
8480.79,1.41E-01
8481.3,1.41E-01
8481.81,1.41E-01
8482.32,1.41E-01
8482.83,1.41E-01
8483.34,1.41E-01
8483.85,1.41E-01
8484.36,1.41E-01
8484.87,1.41E-01
8485.38,1.41E-01
8485.89,1.41E-01
8486.4,1.41E-01
8486.91,1.41E-01
8487.42,1.41E-01
8487.93,1.41E-01
8488.44,1.41E-01
8488.95,1.41E-01
8489.46,1.41E-01
8489.97,1.41E-01
8490.48,1.41E-01
8490.99,1.41E-01
8491.5,1.41E-01
8492.01,1.41E-01
8492.52,1.41E-01
8493.03,1.41E-01
8493.54,1.41E-01
8494.05,1.41E-01
8494.56,1.41E-01
8495.07,1.41E-01
8495.58,1.41E-01
8496.09,1.41E-01
8496.6,1.41E-01
8497.11,1.41E-01
8497.62,1.41E-01
8498.13,1.41E-01
8498.64,1.41E-01
8499.15,1.41E-01
8499.66,1.41E-01
8500.17,1.41E-01
8500.68,1.41E-01
8501.19,1.41E-01
8501.7,1.41E-01
8502.21,1.41E-01
8502.72,1.41E-01
8503.23,1.41E-01
8503.74,1.41E-01
8504.25,1.41E-01
8504.76,1.40E-01
8505.27,1.40E-01
8505.78,1.40E-01
8506.29,1.40E-01
8506.8,1.40E-01
8507.31,1.40E-01
8507.82,1.40E-01
8508.33,1.40E-01
8508.84,1.40E-01
8509.35,1.40E-01
8509.86,1.40E-01
8510.37,1.40E-01
8510.88,1.40E-01
8511.39,1.40E-01
8511.9,1.40E-01
8512.41,1.40E-01
8512.92,1.40E-01
8513.43,1.40E-01
8513.94,1.40E-01
8514.45,1.40E-01
8514.96,1.40E-01
8515.47,1.40E-01
8515.98,1.40E-01
8516.49,1.40E-01
8517,1.40E-01
8517.51,1.40E-01
8518.02,1.40E-01
8518.53,1.40E-01
8519.04,1.40E-01
8519.55,1.40E-01
8520.06,1.40E-01
8520.57,1.40E-01
8521.08,1.40E-01
8521.59,1.40E-01
8522.1,1.40E-01
8522.61,1.40E-01
8523.12,1.40E-01
8523.63,1.40E-01
8524.14,1.40E-01
8524.65,1.40E-01
8525.16,1.40E-01
8525.67,1.40E-01
8526.18,1.40E-01
8526.69,1.40E-01
8527.2,1.40E-01
8527.71,1.40E-01
8528.22,1.40E-01
8528.73,1.40E-01
8529.24,1.40E-01
8529.75,1.40E-01
8530.26,1.40E-01
8530.77,1.40E-01
8531.28,1.40E-01
8531.79,1.40E-01
8532.3,1.40E-01
8532.81,1.40E-01
8533.32,1.40E-01
8533.83,1.40E-01
8534.34,1.40E-01
8534.85,1.40E-01
8535.36,1.40E-01
8535.87,1.40E-01
8536.38,1.40E-01
8536.89,1.40E-01
8537.4,1.40E-01
8537.91,1.40E-01
8538.42,1.40E-01
8538.93,1.40E-01
8539.44,1.40E-01
8539.95,1.40E-01
8540.46,1.40E-01
8540.97,1.40E-01
8541.48,1.40E-01
8541.99,1.40E-01
8542.5,1.40E-01
8543.01,1.40E-01
8543.52,1.40E-01
8544.03,1.40E-01
8544.54,1.40E-01
8545.05,1.40E-01
8545.56,1.40E-01
8546.07,1.40E-01
8546.58,1.40E-01
8547.09,1.40E-01
8547.6,1.40E-01
8548.11,1.40E-01
8548.62,1.40E-01
8549.13,1.40E-01
8549.64,1.40E-01
8550.15,1.40E-01
8550.66,1.40E-01
8551.17,1.40E-01
8551.68,1.40E-01
8552.19,1.40E-01
8552.7,1.40E-01
8553.21,1.40E-01
8553.72,1.40E-01
8554.23,1.40E-01
8554.74,1.40E-01
8555.25,1.40E-01
8555.76,1.40E-01
8556.27,1.40E-01
8556.78,1.40E-01
8557.29,1.40E-01
8557.8,1.40E-01
8558.31,1.40E-01
8558.82,1.40E-01
8559.33,1.40E-01
8559.84,1.40E-01
8560.35,1.40E-01
8560.86,1.40E-01
8561.37,1.40E-01
8561.88,1.40E-01
8562.39,1.40E-01
8562.9,1.40E-01
8563.41,1.40E-01
8563.92,1.40E-01
8564.43,1.40E-01
8564.94,1.40E-01
8565.45,1.40E-01
8565.96,1.40E-01
8566.47,1.40E-01
8566.98,1.40E-01
8567.49,1.40E-01
8568,1.40E-01
8568.51,1.40E-01
8569.02,1.40E-01
8569.53,1.40E-01
8570.04,1.40E-01
8570.55,1.40E-01
8571.06,1.40E-01
8571.57,1.40E-01
8572.08,1.40E-01
8572.59,1.40E-01
8573.1,1.40E-01
8573.61,1.40E-01
8574.12,1.40E-01
8574.63,1.40E-01
8575.14,1.40E-01
8575.65,1.40E-01
8576.16,1.40E-01
8576.67,1.40E-01
8577.18,1.40E-01
8577.69,1.40E-01
8578.2,1.40E-01
8578.71,1.40E-01
8579.22,1.40E-01
8579.73,1.40E-01
8580.24,1.40E-01
8580.75,1.40E-01
8581.26,1.40E-01
8581.77,1.40E-01
8582.28,1.40E-01
8582.79,1.40E-01
8583.3,1.40E-01
8583.81,1.40E-01
8584.32,1.40E-01
8584.83,1.40E-01
8585.34,1.40E-01
8585.85,1.40E-01
8586.36,1.40E-01
8586.87,1.40E-01
8587.38,1.40E-01
8587.89,1.40E-01
8588.4,1.40E-01
8588.91,1.40E-01
8589.42,1.40E-01
8589.93,1.40E-01
8590.44,1.40E-01
8590.95,1.40E-01
8591.46,1.40E-01
8591.97,1.40E-01
8592.48,1.40E-01
8592.99,1.40E-01
8593.5,1.40E-01
8594.01,1.40E-01
8594.52,1.40E-01
8595.03,1.40E-01
8595.54,1.40E-01
8596.05,1.40E-01
8596.56,1.40E-01
8597.07,1.40E-01
8597.58,1.40E-01
8598.09,1.40E-01
8598.6,1.39E-01
8599.11,1.39E-01
8599.62,1.39E-01
8600.13,1.39E-01
8600.64,1.39E-01
8601.15,1.39E-01
8601.66,1.39E-01
8602.17,1.39E-01
8602.68,1.39E-01
8603.19,1.39E-01
8603.7,1.39E-01
8604.21,1.39E-01
8604.72,1.39E-01
8605.23,1.39E-01
8605.74,1.39E-01
8606.25,1.39E-01
8606.76,1.39E-01
8607.27,1.39E-01
8607.78,1.39E-01
8608.29,1.39E-01
8608.8,1.39E-01
8609.31,1.39E-01
8609.82,1.39E-01
8610.33,1.39E-01
8610.84,1.39E-01
8611.35,1.39E-01
8611.86,1.39E-01
8612.37,1.39E-01
8612.88,1.39E-01
8613.39,1.39E-01
8613.9,1.39E-01
8614.41,1.39E-01
8614.92,1.39E-01
8615.43,1.39E-01
8615.94,1.39E-01
8616.45,1.39E-01
8616.96,1.39E-01
8617.47,1.39E-01
8617.98,1.39E-01
8618.49,1.39E-01
8619,1.39E-01
8619.51,1.39E-01
8620.02,1.39E-01
8620.53,1.39E-01
8621.04,1.39E-01
8621.55,1.39E-01
8622.06,1.39E-01
8622.57,1.39E-01
8623.08,1.39E-01
8623.59,1.39E-01
8624.1,1.39E-01
8624.61,1.39E-01
8625.12,1.39E-01
8625.63,1.39E-01
8626.14,1.39E-01
8626.65,1.39E-01
8627.16,1.39E-01
8627.67,1.39E-01
8628.18,1.39E-01
8628.69,1.39E-01
8629.2,1.39E-01
8629.71,1.39E-01
8630.22,1.39E-01
8630.73,1.39E-01
8631.24,1.39E-01
8631.75,1.39E-01
8632.26,1.39E-01
8632.77,1.39E-01
8633.28,1.39E-01
8633.79,1.39E-01
8634.3,1.39E-01
8634.81,1.39E-01
8635.32,1.39E-01
8635.83,1.39E-01
8636.34,1.39E-01
8636.85,1.39E-01
8637.36,1.39E-01
8637.87,1.39E-01
8638.38,1.39E-01
8638.89,1.39E-01
8639.4,1.39E-01
8639.91,1.39E-01
8640.42,1.39E-01
8640.93,1.39E-01
8641.44,1.39E-01
8641.95,1.39E-01
8642.46,1.39E-01
8642.97,1.39E-01
8643.48,1.39E-01
8643.99,1.39E-01
8644.5,1.39E-01
8645.01,1.39E-01
8645.52,1.39E-01
8646.03,1.39E-01
8646.54,1.39E-01
8647.05,1.39E-01
8647.56,1.39E-01
8648.07,1.39E-01
8648.58,1.39E-01
8649.09,1.39E-01
8649.6,1.39E-01
8650.11,1.39E-01
8650.62,1.39E-01
8651.13,1.39E-01
8651.64,1.39E-01
8652.15,1.39E-01
8652.66,1.39E-01
8653.17,1.39E-01
8653.68,1.39E-01
8654.19,1.39E-01
8654.7,1.39E-01
8655.21,1.39E-01
8655.72,1.39E-01
8656.23,1.39E-01
8656.74,1.39E-01
8657.25,1.39E-01
8657.76,1.39E-01
8658.27,1.39E-01
8658.78,1.39E-01
8659.29,1.39E-01
8659.8,1.39E-01
8660.31,1.39E-01
8660.82,1.39E-01
8661.33,1.39E-01
8661.84,1.39E-01
8662.35,1.39E-01
8662.86,1.39E-01
8663.37,1.39E-01
8663.88,1.39E-01
8664.39,1.39E-01
8664.9,1.39E-01
8665.41,1.39E-01
8665.92,1.39E-01
8666.43,1.39E-01
8666.94,1.39E-01
8667.45,1.39E-01
8667.96,1.39E-01
8668.47,1.39E-01
8668.98,1.39E-01
8669.49,1.39E-01
8670,1.39E-01
8670.51,1.39E-01
8671.02,1.39E-01
8671.53,1.39E-01
8672.04,1.39E-01
8672.55,1.39E-01
8673.06,1.39E-01
8673.57,1.39E-01
8674.08,1.39E-01
8674.59,1.39E-01
8675.1,1.39E-01
8675.61,1.39E-01
8676.12,1.39E-01
8676.63,1.39E-01
8677.14,1.39E-01
8677.65,1.39E-01
8678.16,1.39E-01
8678.67,1.39E-01
8679.18,1.39E-01
8679.69,1.39E-01
8680.2,1.39E-01
8680.71,1.39E-01
8681.22,1.39E-01
8681.73,1.39E-01
8682.24,1.39E-01
8682.75,1.39E-01
8683.26,1.39E-01
8683.77,1.39E-01
8684.28,1.39E-01
8684.79,1.39E-01
8685.3,1.39E-01
8685.81,1.39E-01
8686.32,1.39E-01
8686.83,1.39E-01
8687.34,1.39E-01
8687.85,1.39E-01
8688.36,1.39E-01
8688.87,1.39E-01
8689.38,1.39E-01
8689.89,1.39E-01
8690.4,1.39E-01
8690.91,1.39E-01
8691.42,1.39E-01
8691.93,1.39E-01
8692.44,1.39E-01
8692.95,1.39E-01
8693.46,1.38E-01
8693.97,1.38E-01
8694.48,1.38E-01
8694.99,1.38E-01
8695.5,1.38E-01
8696.01,1.38E-01
8696.52,1.38E-01
8697.03,1.38E-01
8697.54,1.38E-01
8698.05,1.38E-01
8698.56,1.38E-01
8699.07,1.38E-01
8699.58,1.38E-01
8700.09,1.38E-01
8700.6,1.38E-01
8701.11,1.38E-01
8701.62,1.38E-01
8702.13,1.38E-01
8702.64,1.38E-01
8703.15,1.38E-01
8703.66,1.38E-01
8704.17,1.38E-01
8704.68,1.38E-01
8705.19,1.38E-01
8705.7,1.38E-01
8706.21,1.38E-01
8706.72,1.38E-01
8707.23,1.38E-01
8707.74,1.38E-01
8708.25,1.38E-01
8708.76,1.38E-01
8709.27,1.38E-01
8709.78,1.38E-01
8710.29,1.38E-01
8710.8,1.38E-01
8711.31,1.38E-01
8711.82,1.38E-01
8712.33,1.38E-01
8712.84,1.38E-01
8713.35,1.38E-01
8713.86,1.38E-01
8714.37,1.38E-01
8714.88,1.38E-01
8715.39,1.38E-01
8715.9,1.38E-01
8716.41,1.38E-01
8716.92,1.38E-01
8717.43,1.38E-01
8717.94,1.38E-01
8718.45,1.38E-01
8718.96,1.38E-01
8719.47,1.38E-01
8719.98,1.38E-01
8720.49,1.38E-01
8721,1.38E-01
8721.51,1.38E-01
8722.02,1.38E-01
8722.53,1.38E-01
8723.04,1.38E-01
8723.55,1.38E-01
8724.06,1.38E-01
8724.57,1.38E-01
8725.08,1.38E-01
8725.59,1.38E-01
8726.1,1.38E-01
8726.61,1.38E-01
8727.12,1.38E-01
8727.63,1.38E-01
8728.14,1.38E-01
8728.65,1.38E-01
8729.16,1.38E-01
8729.67,1.38E-01
8730.18,1.38E-01
8730.69,1.38E-01
8731.2,1.38E-01
8731.71,1.38E-01
8732.22,1.38E-01
8732.73,1.38E-01
8733.24,1.38E-01
8733.75,1.38E-01
8734.26,1.38E-01
8734.77,1.38E-01
8735.28,1.38E-01
8735.79,1.38E-01
8736.3,1.38E-01
8736.81,1.38E-01
8737.32,1.38E-01
8737.83,1.38E-01
8738.34,1.38E-01
8738.85,1.38E-01
8739.36,1.38E-01
8739.87,1.38E-01
8740.38,1.38E-01
8740.89,1.38E-01
8741.4,1.38E-01
8741.91,1.38E-01
8742.42,1.38E-01
8742.93,1.38E-01
8743.44,1.38E-01
8743.95,1.38E-01
8744.46,1.38E-01
8744.97,1.38E-01
8745.48,1.38E-01
8745.99,1.38E-01
8746.5,1.38E-01
8747.01,1.38E-01
8747.52,1.38E-01
8748.03,1.38E-01
8748.54,1.38E-01
8749.05,1.38E-01
8749.56,1.38E-01
8750.07,1.38E-01
8750.58,1.38E-01
8751.09,1.38E-01
8751.6,1.38E-01
8752.11,1.38E-01
8752.62,1.38E-01
8753.13,1.38E-01
8753.64,1.38E-01
8754.15,1.38E-01
8754.66,1.38E-01
8755.17,1.38E-01
8755.68,1.38E-01
8756.19,1.38E-01
8756.7,1.38E-01
8757.21,1.38E-01
8757.72,1.38E-01
8758.23,1.38E-01
8758.74,1.38E-01
8759.25,1.38E-01
8759.76,1.38E-01
8760.27,1.38E-01
8760.78,1.38E-01
8761.29,1.38E-01
8761.8,1.38E-01
8762.31,1.38E-01
8762.82,1.38E-01
8763.33,1.38E-01
8763.84,1.38E-01
8764.35,1.38E-01
8764.86,1.38E-01
8765.37,1.38E-01
8765.88,1.38E-01
8766.39,1.38E-01
8766.9,1.38E-01
8767.41,1.38E-01
8767.92,1.38E-01
8768.43,1.38E-01
8768.94,1.38E-01
8769.45,1.38E-01
8769.96,1.38E-01
8770.47,1.38E-01
8770.98,1.38E-01
8771.49,1.38E-01
8772,1.38E-01
8772.51,1.38E-01
8773.02,1.38E-01
8773.53,1.38E-01
8774.04,1.38E-01
8774.55,1.38E-01
8775.06,1.38E-01
8775.57,1.38E-01
8776.08,1.38E-01
8776.59,1.38E-01
8777.1,1.38E-01
8777.61,1.38E-01
8778.12,1.38E-01
8778.63,1.38E-01
8779.14,1.38E-01
8779.65,1.38E-01
8780.16,1.38E-01
8780.67,1.38E-01
8781.18,1.38E-01
8781.69,1.38E-01
8782.2,1.38E-01
8782.71,1.38E-01
8783.22,1.38E-01
8783.73,1.38E-01
8784.24,1.38E-01
8784.75,1.38E-01
8785.26,1.38E-01
8785.77,1.38E-01
8786.28,1.38E-01
8786.79,1.38E-01
8787.3,1.38E-01
8787.81,1.38E-01
8788.32,1.38E-01
8788.83,1.38E-01
8789.34,1.37E-01
8789.85,1.37E-01
8790.36,1.37E-01
8790.87,1.37E-01
8791.38,1.37E-01
8791.89,1.37E-01
8792.4,1.37E-01
8792.91,1.37E-01
8793.42,1.37E-01
8793.93,1.37E-01
8794.44,1.37E-01
8794.95,1.37E-01
8795.46,1.37E-01
8795.97,1.37E-01
8796.48,1.37E-01
8796.99,1.37E-01
8797.5,1.37E-01
8798.01,1.37E-01
8798.52,1.37E-01
8799.03,1.37E-01
8799.54,1.37E-01
8800.05,1.37E-01
8800.56,1.37E-01
8801.07,1.37E-01
8801.58,1.37E-01
8802.09,1.37E-01
8802.6,1.37E-01
8803.11,1.37E-01
8803.62,1.37E-01
8804.13,1.37E-01
8804.64,1.37E-01
8805.15,1.37E-01
8805.66,1.37E-01
8806.17,1.37E-01
8806.68,1.37E-01
8807.19,1.37E-01
8807.7,1.37E-01
8808.21,1.37E-01
8808.72,1.37E-01
8809.23,1.37E-01
8809.74,1.37E-01
8810.25,1.37E-01
8810.76,1.37E-01
8811.27,1.37E-01
8811.78,1.37E-01
8812.29,1.37E-01
8812.8,1.37E-01
8813.31,1.37E-01
8813.82,1.37E-01
8814.33,1.37E-01
8814.84,1.37E-01
8815.35,1.37E-01
8815.86,1.37E-01
8816.37,1.37E-01
8816.88,1.37E-01
8817.39,1.37E-01
8817.9,1.37E-01
8818.41,1.37E-01
8818.92,1.37E-01
8819.43,1.37E-01
8819.94,1.37E-01
8820.45,1.37E-01
8820.96,1.37E-01
8821.47,1.37E-01
8821.98,1.37E-01
8822.49,1.37E-01
8823,1.37E-01
8823.51,1.37E-01
8824.02,1.37E-01
8824.53,1.37E-01
8825.04,1.37E-01
8825.55,1.37E-01
8826.06,1.37E-01
8826.57,1.37E-01
8827.08,1.37E-01
8827.59,1.37E-01
8828.1,1.37E-01
8828.61,1.37E-01
8829.12,1.37E-01
8829.63,1.37E-01
8830.14,1.37E-01
8830.65,1.37E-01
8831.16,1.37E-01
8831.67,1.37E-01
8832.18,1.37E-01
8832.69,1.37E-01
8833.2,1.37E-01
8833.71,1.37E-01
8834.22,1.37E-01
8834.73,1.37E-01
8835.24,1.37E-01
8835.75,1.37E-01
8836.26,1.37E-01
8836.77,1.37E-01
8837.28,1.37E-01
8837.79,1.37E-01
8838.3,1.37E-01
8838.81,1.37E-01
8839.32,1.37E-01
8839.83,1.37E-01
8840.34,1.37E-01
8840.85,1.37E-01
8841.36,1.37E-01
8841.87,1.37E-01
8842.38,1.37E-01
8842.89,1.37E-01
8843.4,1.37E-01
8843.91,1.37E-01
8844.42,1.37E-01
8844.93,1.37E-01
8845.44,1.37E-01
8845.95,1.37E-01
8846.46,1.37E-01
8846.97,1.37E-01
8847.48,1.37E-01
8847.99,1.37E-01
8848.5,1.37E-01
8849.01,1.37E-01
8849.52,1.37E-01
8850.03,1.37E-01
8850.54,1.37E-01
8851.05,1.37E-01
8851.56,1.37E-01
8852.07,1.37E-01
8852.58,1.37E-01
8853.09,1.37E-01
8853.6,1.37E-01
8854.11,1.37E-01
8854.62,1.37E-01
8855.13,1.37E-01
8855.64,1.37E-01
8856.15,1.37E-01
8856.66,1.37E-01
8857.17,1.37E-01
8857.68,1.37E-01
8858.19,1.37E-01
8858.7,1.37E-01
8859.21,1.37E-01
8859.72,1.37E-01
8860.23,1.37E-01
8860.74,1.37E-01
8861.25,1.37E-01
8861.76,1.37E-01
8862.27,1.37E-01
8862.78,1.37E-01
8863.29,1.37E-01
8863.8,1.37E-01
8864.31,1.37E-01
8864.82,1.37E-01
8865.33,1.37E-01
8865.84,1.37E-01
8866.35,1.37E-01
8866.86,1.37E-01
8867.37,1.37E-01
8867.88,1.37E-01
8868.39,1.37E-01
8868.9,1.37E-01
8869.41,1.37E-01
8869.92,1.37E-01
8870.43,1.37E-01
8870.94,1.37E-01
8871.45,1.37E-01
8871.96,1.37E-01
8872.47,1.37E-01
8872.98,1.37E-01
8873.49,1.37E-01
8874,1.37E-01
8874.51,1.37E-01
8875.02,1.37E-01
8875.53,1.37E-01
8876.04,1.37E-01
8876.55,1.37E-01
8877.06,1.37E-01
8877.57,1.37E-01
8878.08,1.37E-01
8878.59,1.37E-01
8879.1,1.37E-01
8879.61,1.37E-01
8880.12,1.37E-01
8880.63,1.37E-01
8881.14,1.37E-01
8881.65,1.37E-01
8882.16,1.37E-01
8882.67,1.37E-01
8883.18,1.37E-01
8883.69,1.37E-01
8884.2,1.37E-01
8884.71,1.37E-01
8885.22,1.37E-01
8885.73,1.37E-01
8886.24,1.37E-01
8886.75,1.36E-01
8887.26,1.36E-01
8887.77,1.36E-01
8888.28,1.36E-01
8888.79,1.36E-01
8889.3,1.36E-01
8889.81,1.36E-01
8890.32,1.36E-01
8890.83,1.36E-01
8891.34,1.36E-01
8891.85,1.36E-01
8892.36,1.36E-01
8892.87,1.36E-01
8893.38,1.36E-01
8893.89,1.36E-01
8894.4,1.36E-01
8894.91,1.36E-01
8895.42,1.36E-01
8895.93,1.36E-01
8896.44,1.36E-01
8896.95,1.36E-01
8897.46,1.36E-01
8897.97,1.36E-01
8898.48,1.36E-01
8898.99,1.36E-01
8899.5,1.36E-01
8900.01,1.36E-01
8900.52,1.36E-01
8901.03,1.36E-01
8901.54,1.36E-01
8902.05,1.36E-01
8902.56,1.36E-01
8903.07,1.36E-01
8903.58,1.36E-01
8904.09,1.36E-01
8904.6,1.36E-01
8905.11,1.36E-01
8905.62,1.36E-01
8906.13,1.36E-01
8906.64,1.36E-01
8907.15,1.36E-01
8907.66,1.36E-01
8908.17,1.36E-01
8908.68,1.36E-01
8909.19,1.36E-01
8909.7,1.36E-01
8910.21,1.36E-01
8910.72,1.36E-01
8911.23,1.36E-01
8911.74,1.36E-01
8912.25,1.36E-01
8912.76,1.36E-01
8913.27,1.36E-01
8913.78,1.36E-01
8914.29,1.36E-01
8914.8,1.36E-01
8915.31,1.36E-01
8915.82,1.36E-01
8916.33,1.36E-01
8916.84,1.36E-01
8917.35,1.36E-01
8917.86,1.36E-01
8918.37,1.36E-01
8918.88,1.36E-01
8919.39,1.36E-01
8919.9,1.36E-01
8920.41,1.36E-01
8920.92,1.36E-01
8921.43,1.36E-01
8921.94,1.36E-01
8922.45,1.36E-01
8922.96,1.36E-01
8923.47,1.36E-01
8923.98,1.36E-01
8924.49,1.36E-01
8925,1.36E-01
8925.51,1.36E-01
8926.02,1.36E-01
8926.53,1.36E-01
8927.04,1.36E-01
8927.55,1.36E-01
8928.06,1.36E-01
8928.57,1.36E-01
8929.08,1.36E-01
8929.59,1.36E-01
8930.1,1.36E-01
8930.61,1.36E-01
8931.12,1.36E-01
8931.63,1.36E-01
8932.14,1.36E-01
8932.65,1.36E-01
8933.16,1.36E-01
8933.67,1.36E-01
8934.18,1.36E-01
8934.69,1.36E-01
8935.2,1.36E-01
8935.71,1.36E-01
8936.22,1.36E-01
8936.73,1.36E-01
8937.24,1.36E-01
8937.75,1.36E-01
8938.26,1.36E-01
8938.77,1.36E-01
8939.28,1.36E-01
8939.79,1.36E-01
8940.3,1.36E-01
8940.81,1.36E-01
8941.32,1.36E-01
8941.83,1.36E-01
8942.34,1.36E-01
8942.85,1.36E-01
8943.36,1.36E-01
8943.87,1.36E-01
8944.38,1.36E-01
8944.89,1.36E-01
8945.4,1.36E-01
8945.91,1.36E-01
8946.42,1.36E-01
8946.93,1.36E-01
8947.44,1.36E-01
8947.95,1.36E-01
8948.46,1.36E-01
8948.97,1.36E-01
8949.48,1.36E-01
8949.99,1.36E-01
8950.5,1.36E-01
8951.01,1.36E-01
8951.52,1.36E-01
8952.03,1.36E-01
8952.54,1.36E-01
8953.05,1.36E-01
8953.56,1.36E-01
8954.07,1.36E-01
8954.58,1.36E-01
8955.09,1.36E-01
8955.6,1.36E-01
8956.11,1.36E-01
8956.62,1.36E-01
8957.13,1.36E-01
8957.64,1.36E-01
8958.15,1.36E-01
8958.66,1.36E-01
8959.17,1.36E-01
8959.68,1.36E-01
8960.19,1.36E-01
8960.7,1.36E-01
8961.21,1.36E-01
8961.72,1.36E-01
8962.23,1.36E-01
8962.74,1.36E-01
8963.25,1.36E-01
8963.76,1.36E-01
8964.27,1.36E-01
8964.78,1.36E-01
8965.29,1.36E-01
8965.8,1.36E-01
8966.31,1.36E-01
8966.82,1.36E-01
8967.33,1.36E-01
8967.84,1.36E-01
8968.35,1.36E-01
8968.86,1.36E-01
8969.37,1.36E-01
8969.88,1.36E-01
8970.39,1.36E-01
8970.9,1.36E-01
8971.41,1.36E-01
8971.92,1.36E-01
8972.43,1.36E-01
8972.94,1.36E-01
8973.45,1.36E-01
8973.96,1.36E-01
8974.47,1.36E-01
8974.98,1.36E-01
8975.49,1.36E-01
8976,1.36E-01
8976.51,1.36E-01
8977.02,1.36E-01
8977.53,1.36E-01
8978.04,1.36E-01
8978.55,1.36E-01
8979.06,1.36E-01
8979.57,1.36E-01
8980.08,1.36E-01
8980.59,1.36E-01
8981.1,1.36E-01
8981.61,1.36E-01
8982.12,1.36E-01
8982.63,1.36E-01
8983.14,1.36E-01
8983.65,1.36E-01
8984.16,1.36E-01
8984.67,1.36E-01
8985.18,1.36E-01
8985.69,1.36E-01
8986.2,1.36E-01
8986.71,1.36E-01
8987.22,1.35E-01
8987.73,1.35E-01
8988.24,1.35E-01
8988.75,1.35E-01
8989.26,1.35E-01
8989.77,1.35E-01
8990.28,1.35E-01
8990.79,1.35E-01
8991.3,1.35E-01
8991.81,1.35E-01
8992.32,1.35E-01
8992.83,1.35E-01
8993.34,1.35E-01
8993.85,1.35E-01
8994.36,1.35E-01
8994.87,1.35E-01
8995.38,1.35E-01
8995.89,1.35E-01
8996.4,1.35E-01
8996.91,1.35E-01
8997.42,1.35E-01
8997.93,1.35E-01
8998.44,1.35E-01
8998.95,1.35E-01
8999.46,1.35E-01
8999.97,1.35E-01
9000.48,1.35E-01
9000.99,1.35E-01
9001.5,1.35E-01
9002.01,1.35E-01
9002.52,1.35E-01
9003.03,1.35E-01
